,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Fracht Finland Oy Ltd,27.11.2015,
1,Y-tunnus,2724887-4,,
2,Kotipaikka,Porvoo,27.11.2015,
3,Yritysmuoto,Osakeyhtiö,27.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.11.2015,,
6,Viimeisin rekisteröintiajankohta,11.11.2022,11.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.11.2015,,
8,Yrityksen tila,Rekisterissä,27.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.06.2020,
11,Yhteystiedot,,13.12.2021,
12,Postiosoite,Ansatie 6a A  01740  Vantaa  Suomi,,
13,Käyntiosoite,Ansatie 6a A  01740  Vantaa  Suomi,,
14,Puhelin,0505987787,,
