,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,1338 Salla Luoma Oy,23.01.2015,
1,Y-tunnus,2667020-5,,
2,Kotipaikka,Tampere,23.01.2015,
3,Yritysmuoto,Osakeyhtiö,23.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.01.2015,,
6,Viimeisin rekisteröintiajankohta,30.07.2022,30.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.01.2015,,
8,Yrityksen tila,Rekisterissä,23.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.07.2019,
11,Yhteystiedot,,16.01.2015,
12,Postiosoite,Pernamäentie 12 B  34150  Kyrönlahti  Suomi,,
13,Käyntiosoite,Tammelan puistokatu 35  33500  Tampere  Suomi,,
