,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Flioz Oy,09.04.2015,
1,Y-tunnus,2684057-7,,
2,Kotipaikka,Helsinki,09.04.2015,
3,Yritysmuoto,Osakeyhtiö,09.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.04.2015,,
6,Viimeisin rekisteröintiajankohta,25.07.2022,25.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.04.2015,,
8,Yrityksen tila,Rekisterissä,09.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.06.2020,
11,Yhteystiedot,,30.03.2015,
12,Postiosoite,Immolantie 33 B  00780  Helsinki  Suomi,,
13,Puhelin,"050-3866 563, 050-3866 565",,
14,Sähköposti,info(a)flioz.fi,,
15,Www,http://www.flioz.fi,,
