,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NGOC HAI OY,05.05.2015,
1,Y-tunnus,2686153-8,,
2,Kotipaikka,Oulu,05.05.2015,
3,Yritysmuoto,Osakeyhtiö,05.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.05.2015,,
6,Viimeisin rekisteröintiajankohta,12.10.2019,12.10.2019,
7,Yrityksen tiedot järjestelmässä alkaen,05.05.2015,,
8,Yrityksen tila,Rekisterissä,05.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,12.09.2019,
12,Postiosoite,Pekurintie 2  90450  Kempele  Suomi,,
13,Käyntiosoite,Pekurintie 2  90450  Kempele  Suomi,,
