,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Savon Soul M&N Oy,01.10.2015,
1,Y-tunnus,2711870-3,,
2,Kotipaikka,Helsinki,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Viimeisin rekisteröintiajankohta,25.02.2022,25.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
8,Yrityksen tila,Rekisterissä,01.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,09.11.2021,
12,Postiosoite,Palkkatilankatu 8 B 14  00240  Helsinki  Suomi,,
13,Käyntiosoite,Palkkatilankatu 8 B 14  00240  Helsinki  Suomi,,
14,Puhelin,"0443406110, 0505677253",,
15,Sähköposti,savonsoul(a)gmail.com,,
16,Www,http://www.savonsoul.fi,,
