,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Kotiasennukset Oy,07.12.2015,
1,Y-tunnus,2729084-5,,
2,Kotipaikka,Järvenpää,07.12.2015,
3,Yritysmuoto,Osakeyhtiö,07.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.12.2015,,
6,Viimeisin rekisteröintiajankohta,29.12.2022,29.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.12.2015,,
8,Yrityksen tila,Rekisterissä,07.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.08.2020,
11,Yhteystiedot,,30.09.2019,
12,Postiosoite,c/o Kodinkonehuolto Urpo Ranta Oy  Minkkikatu 4  04430  Järvenpää  Suomi,,
13,Käyntiosoite,c/o Kodinkonehuolto Urpo Ranta Oy  Minkkikatu 4  04430  Järvenpää  Suomi,,
14,Sähköposti,tomas.nylund(a)kkhranta.fi,,
15,Www,http://www.suomenkotiasennukset.fi,,
