,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Frank & Vekka Oy,07.11.2017,
1,Y-tunnus,2685630-9,,
2,Kotipaikka,Hämeenlinna,06.05.2015,
3,Yritysmuoto,Osakeyhtiö,06.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.05.2015,,
6,Viimeisin rekisteröintiajankohta,29.03.2023,29.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,06.05.2015,,
8,Yrityksen tila,Rekisterissä,06.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.04.2020,
11,Yhteystiedot,,31.07.2018,
12,Postiosoite,Eteläkatu 5  13100  Hämeenlinna  Suomi,,
13,Käyntiosoite,Eteläkatu 5  13100  Hämeenlinna  Suomi,,
14,Puhelin,0409000150,,
15,Sähköposti,tapio(a)vekka.fi,,
