,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Taksi Haapakoski Oy,31.03.2015,
1,Y-tunnus,2682817-2,,
2,Kotipaikka,Parkano,31.03.2015,
3,Yritysmuoto,Osakeyhtiö,31.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.03.2015,,
6,Viimeisin rekisteröintiajankohta,25.02.2023,25.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,31.03.2015,,
8,Yrityksen tila,Rekisterissä,31.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,30.05.2019,
12,Postiosoite,Myllykatu 4  39700  Parkano  Suomi,,
13,Käyntiosoite,Myllykatu 4  39700  Parkano  Suomi,,
14,Puhelin,0400164806,,
15,Sähköposti,taksihaapakoski(a)gmail.com,,
