,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Allmania Oy,23.03.2015,
1,Y-tunnus,2678652-3,,
2,Kotipaikka,Liperi,23.03.2015,
3,Yritysmuoto,Osakeyhtiö,23.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.03.2015,,
6,Viimeisin rekisteröintiajankohta,25.03.2022,25.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.03.2015,,
8,Yrityksen tila,Rekisterissä,23.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.07.2020,
11,Yhteystiedot,,26.02.2015,
12,Postiosoite,Lyhdetie 2  83100  Liperi  Suomi,,
13,Puhelin,0405773827,,
