,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Cycle House Kuopio Oy,03.02.2016,
1,Y-tunnus,2738836-7,,
2,Kotipaikka,Kuopio,03.02.2016,
3,Yritysmuoto,Osakeyhtiö,03.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.02.2016,,
6,Viimeisin rekisteröintiajankohta,30.12.2022,30.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.02.2016,,
8,Yrityksen tila,Rekisterissä,03.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.06.2020,
11,Yhteystiedot,,22.01.2016,
12,Postiosoite,Rautakatu 6  70150  Kuopio  Suomi,,
13,Käyntiosoite,Rautakatu 6  70150  Kuopio  Suomi,,
