,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pieni astiakauppa Oy Helsinki,05.11.2015,
1,Y-tunnus,2721150-2,,
2,Kotipaikka,Helsinki,05.11.2015,
3,Yritysmuoto,Osakeyhtiö,05.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.11.2015,,
6,Viimeisin rekisteröintiajankohta,09.11.2022,09.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.11.2015,,
8,Yrityksen tila,Rekisterissä,05.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.07.2019,
11,Yhteystiedot,,07.01.2020,
12,Postiosoite,Bulevardi 24  00120  Helsinki  Suomi,,
13,Käyntiosoite,Bulevardi 24  00120  Helsinki  Suomi,,
14,Puhelin,"0408310801, 040 831 0801",,
15,Sähköposti,kauppa(a)pieniastiakauppa.fi,,
16,Www,http://www.pieniastiakauppa.fi,,
