,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Asfalttilinja Oy,16.02.2018,
1,Y-tunnus,2734764-5,,
2,Kotipaikka,Vantaa,15.01.2016,
3,Yritysmuoto,Osakeyhtiö,15.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.01.2016,,
6,Viimeisin rekisteröintiajankohta,13.03.2023,13.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,15.01.2016,,
8,Yrityksen tila,Rekisterissä,15.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.04.2020,
11,Yhteystiedot,,28.02.2019,
12,Käyntiosoite,c/o Asfalttilinja Oy  Uranuksenkuja 13  01480  Vantaa  Suomi,,
13,Puhelin,"0400351180, 0400351180",,
14,Sähköposti,posti(a)asfalttilinja.fi,,
15,Www,http://www.asfalttilinja.fi,,
