,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SKIREST OY,08.02.2016,
1,Y-tunnus,2737659-3,,
2,Kotipaikka,Puolanka,08.02.2016,
3,Yritysmuoto,Osakeyhtiö,08.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.02.2016,,
6,Viimeisin rekisteröintiajankohta,24.08.2022,24.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.02.2016,,
8,Yrityksen tila,Rekisterissä,08.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,28.11.2022,
12,Postiosoite,c/o TILI-TEKNO OY  Lyötynkatu 3  90100  Oulu  Suomi,,
13,Käyntiosoite,Vuorikatu 4 as. 5  87100  Kajaani  Suomi,,
14,Puhelin,"045-1711260, 045-1711260",,
15,Sähköposti,pia.jarvenpaa(a)tili-tekno.fi,,
