,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oulun Vadelmaiset oy,06.05.2015,
1,Y-tunnus,2688629-2,,
2,Kotipaikka,Oulu,06.05.2015,
3,Yritysmuoto,Osakeyhtiö,06.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.05.2015,,
6,Viimeisin rekisteröintiajankohta,10.11.2022,10.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.05.2015,,
8,Yrityksen tila,Rekisterissä,06.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.10.2019,
11,Yhteystiedot,,25.05.2015,
12,Postiosoite,Kempeleentie 7  90400  Oulu  Suomi,,
13,Käyntiosoite,Kempeleentie 7  90400  Oulu  Suomi,,
14,Puhelin,044 972 8895,,
15,Sähköposti,oulu(a)vadelmatarha.fi,,
16,Www,http://www.vadelmatarha.fi,,
