,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Amlas Oy,02.09.2019,
1,Y-tunnus,2726252-9,,
2,Kotipaikka,Helsinki,30.11.2015,
3,Yritysmuoto,Osakeyhtiö,30.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.11.2015,,
6,Viimeisin rekisteröintiajankohta,04.05.2023,04.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.11.2015,,
8,Yrityksen tila,Rekisterissä,30.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.03.2020,
11,Yhteystiedot,,26.11.2015,
12,Postiosoite,Pirttipolku 8 A  00630  Helsinki  Suomi,,
13,Käyntiosoite,Pirttipolku 8 A  00630  Helsinki  Suomi,,
