,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Alppilan Autokorjaamo Oy,03.02.2015,
1,Y-tunnus,2667953-3,,
2,Kotipaikka,Oulu,03.02.2015,
3,Yritysmuoto,Osakeyhtiö,03.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.02.2015,,
6,Viimeisin rekisteröintiajankohta,11.06.2022,11.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.02.2015,,
8,Yrityksen tila,Rekisterissä,03.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,01.07.2021,
12,Postiosoite,c/o Alppilan Autokorjaamo Oy  Kaarnatie 26  90530  Oulu  Suomi,,
13,Käyntiosoite,c/o Alppilan Autokorjaamo Oy  Kaarnatie 26  90530  Oulu  Suomi,,
14,Puhelin,08 5542235,,
15,Sähköposti,make.raitio(a)gmail.com,,
