,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Blueleaf Lab Oy,04.08.2015,
1,Y-tunnus,2702160-2,,
2,Kotipaikka,Espoo,04.08.2015,
3,Yritysmuoto,Osakeyhtiö,04.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.08.2015,,
6,Viimeisin rekisteröintiajankohta,17.02.2022,17.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.08.2015,,
8,Yrityksen tila,Rekisterissä,04.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.01.2021,
11,Yhteystiedot,,04.09.2019,
12,Postiosoite,Betonimiehenkuja 3d  02150  Espoo  Suomi,,
13,Käyntiosoite,Betonimiehenkuja 3d  02150  Espoo  Suomi,,
14,Puhelin,+358 50 337 6434,,
15,Sähköposti,info(a)blueleaflab.com,,
