,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tapahtumatuotanto InSitu Oy,24.08.2015,
1,Y-tunnus,2704777-3,,
2,Kotipaikka,Kangasala,24.08.2015,
3,Yritysmuoto,Osakeyhtiö,24.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.08.2015,,
6,Viimeisin rekisteröintiajankohta,25.03.2023,25.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,24.08.2015,,
8,Yrityksen tila,Rekisterissä,24.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,19.12.2017,
12,Postiosoite,Hatanpään Valtatie 17 B 22  33100  Tampere  Suomi,,
13,Käyntiosoite,Hatanpään Valtatie 17 B 22  33100  Tampere  Suomi,,
14,Puhelin,044 5044550,,
15,Sähköposti,tommi.saarela(a)insitu.fi,,
16,Www,http://www.insitu.fi,,
