,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Baltic Connector Oy,12.10.2015,
1,Y-tunnus,2716791-9,,
2,Kotipaikka,Helsinki,12.10.2015,
3,Yritysmuoto,Osakeyhtiö,12.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.10.2015,,
6,Viimeisin rekisteröintiajankohta,29.12.2022,29.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.10.2015,,
8,Yrityksen tila,Rekisterissä,12.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,13.03.2020,
12,Postiosoite,c/o Gasgrid Finland Oy  Keilaranta 19 D  02150  Espoo  Suomi,,
13,Käyntiosoite,c/o Gasgrid Finland Oy  Keilaranta 19 D  02150  Espoo  Suomi,,
14,Puhelin,+358 50 4620788,,
15,Sähköposti,herkko.plit(a)balticconnector.fi,,
16,Www,http://www.balticconnector.fi,,
