,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,OvalRound Oy,08.01.2016,
1,Y-tunnus,2732529-4,,
2,Kotipaikka,Rovaniemi,08.01.2016,
3,Yritysmuoto,Osakeyhtiö,08.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.01.2016,,
6,Viimeisin rekisteröintiajankohta,24.03.2023,24.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.01.2016,,
8,Yrityksen tila,Rekisterissä,08.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.06.2020,
11,Yhteystiedot,,05.11.2019,
12,Postiosoite,Pannunkorva 21b  96900  Saarenkylä  Suomi,,
13,Käyntiosoite,Pannunkorva 21b  96900  Saarenkylä  Suomi,,
