,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Salution Oy,26.11.2015,
1,Y-tunnus,2725439-3,,
2,Kotipaikka,Naantali,01.11.2017,
3,Yritysmuoto,Osakeyhtiö,26.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.11.2015,,
6,Viimeisin rekisteröintiajankohta,04.08.2022,04.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.11.2015,,
8,Yrityksen tila,Rekisterissä,26.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.09.2019,
11,Yhteystiedot,,20.05.2021,
12,Postiosoite,Kettumäentie 102 A  21110  Naantali  Suomi,,
13,Sähköposti,salutionoy(a)gmail.com,,
