,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Exiops Oy,20.02.2015,
1,Y-tunnus,2676876-3,,
2,Kotipaikka,Oulu,20.02.2015,
3,Yritysmuoto,Osakeyhtiö,20.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.02.2015,,
6,Viimeisin rekisteröintiajankohta,22.07.2020,22.07.2020,
7,Yrityksen tiedot järjestelmässä alkaen,20.02.2015,,
8,Yrityksen tila,Rekisterissä,20.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,28.08.2020,
12,Postiosoite,Hallituskatu 29 A  90100  Oulu  Suomi,,
13,Käyntiosoite,Hallituskatu 29 A  90100  Oulu  Suomi,,
14,Sähköposti,info(a)exiops.com,,
15,Www,http://www.exiops.com,,
