,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JH Laatuteko Oy,23.01.2015,
1,Y-tunnus,2666038-1,,
2,Kotipaikka,Lohja,13.12.2016,
3,Yritysmuoto,Osakeyhtiö,23.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.01.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.01.2015,,
8,Yrityksen tila,Rekisterissä,23.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,09.05.2017,
12,Postiosoite,Hontinrinne 4  08350  Lohja  Suomi,,
13,Käyntiosoite,Hontinrinne 4  08350  Lohja  Suomi,,
14,Puhelin,+358400646669,,
15,Sähköposti,jyrki.mielityinen(a)laatuteko.fi,,
16,Www,http://www.laatuteko.fi,,
