,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Safetion Oy,22.07.2015,
1,Y-tunnus,2700491-7,,
2,Kotipaikka,Seinäjoki,22.07.2015,
3,Yritysmuoto,Osakeyhtiö,22.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.07.2015,,
6,Viimeisin rekisteröintiajankohta,30.07.2022,30.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.07.2015,,
8,Yrityksen tila,Rekisterissä,22.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.03.2020,
11,Yhteystiedot,,11.08.2022,
12,Postiosoite,Hallikatu 2 A 4  61300  Kurikka  Suomi,,
13,Puhelin,0400315618,,
14,Sähköposti,info(a)safetion.fi,,
