,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Novel Management Consulting Oy,04.01.2016,
1,Y-tunnus,2681420-5,,
2,Kotipaikka,Espoo,19.03.2015,
3,Yritysmuoto,Osakeyhtiö,19.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.03.2015,,
6,Viimeisin rekisteröintiajankohta,24.03.2023,24.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.03.2015,,
8,Yrityksen tila,Rekisterissä,19.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,01.02.2016,
12,Postiosoite,Ainonkatu 4 C 38  00100  Helsinki  Suomi,,
13,Käyntiosoite,Ainonkatu 4 C 38  00100  Helsinki  Suomi,,
14,Puhelin,0405286530,,
15,Sähköposti,timo.hentunen(a)novel.fi,,
16,Www,http://www.novel.fi,,
