,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Endress+Hauser Oy,29.05.2015,
1,Y-tunnus,2672246-6,,
2,Kotipaikka,Helsinki,03.03.2015,
3,Yritysmuoto,Osakeyhtiö,03.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.03.2015,,
6,Viimeisin rekisteröintiajankohta,17.02.2023,17.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.03.2015,,
8,Yrityksen tila,Rekisterissä,03.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.02.2021,
11,Yhteystiedot,,27.04.2015,
12,Postiosoite,Robert Huberin tie 3 B  01510  Vantaa  Suomi,,
13,Käyntiosoite,Robert Huberin tie 3 B  01510  Vantaa  Suomi,,
14,Puhelin,+358 20 1103 600,,
15,Faksi,+358 20 1103 601,,
16,Sähköposti,info(a)fi.endress.com,,
17,Www,http://www.fi.endress.com,,
