,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,A & E Metsäpalvelu Oy,12.02.2019,
1,Y-tunnus,2673134-6,,
2,Kotipaikka,Eura,12.02.2019,
3,Yritysmuoto,Osakeyhtiö,12.02.2019,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.02.2015,,
6,Viimeisin rekisteröintiajankohta,26.08.2022,26.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.02.2015,,
8,Yrityksen tila,Rekisterissä,16.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,30.01.2019,
12,Postiosoite,Keskuspuistontie 15  27500  Kauttua  Suomi,,
13,Käyntiosoite,Keskuspuistontie 15  27500  Kauttua  Suomi,,
14,Puhelin,0405528097,,
