,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AK-Terminaali Oy,25.11.2015,
1,Y-tunnus,2722583-2,,
2,Kotipaikka,Oulu,25.11.2015,
3,Yritysmuoto,Osakeyhtiö,25.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.11.2015,,
6,Viimeisin rekisteröintiajankohta,26.04.2023,26.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,25.11.2015,,
8,Yrityksen tila,Rekisterissä,25.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,04.04.2023,
12,Postiosoite,Klaukkalantie 74  01800  Klaukkala  Suomi,,
13,Käyntiosoite,Klaukkalantie 74  01800  Klaukkala  Suomi,,
14,Puhelin,0451863033,,
15,Sähköposti,ak.terminaali(a)gmail.com,,
