,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,wpd Nuolivaaran Tuulipuisto Oy,04.12.2015,
1,Y-tunnus,2727518-6,,
2,Kotipaikka,Helsinki,04.12.2015,
3,Yritysmuoto,Osakeyhtiö,04.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.12.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.12.2015,,
8,Yrityksen tila,Rekisterissä,04.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.10.2019,
11,Yhteystiedot,,20.01.2023,
12,Postiosoite,c/o wpd windmanager Suomi Oy  Taka-Lyötyn Katu 4  90140  Oulu  Suomi,,
13,Käyntiosoite,Keilaranta 19  02150  Espoo  Suomi,,
14,Puhelin,+358 9 45201500,,
15,Faksi,+358 9 45201555,,
16,Sähköposti,info(a)wpd.fi,,
17,Www,http://www.wpd-finland.fi,,
