,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kainpo Oy,27.10.2015,
1,Y-tunnus,2720400-3,,
2,Kotipaikka,Kouvola,27.10.2015,
3,Yritysmuoto,Osakeyhtiö,27.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.10.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.10.2015,,
8,Yrityksen tila,Rekisterissä,27.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.06.2020,
11,Yhteystiedot,,26.10.2015,
12,Postiosoite,Ropsulantie 93  45610  Koria  Suomi,,
13,Käyntiosoite,Ropsulantie 93  45610  Koria  Suomi,,
14,Puhelin,040-8470510,,
15,Sähköposti,kai(a)kainpo.com,,
16,Www,http://www.kainpo.com,,
