,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,EQ Timing Finland Ab,26.01.2015,
1,Y-tunnus,2666555-3,,
2,Kotipaikka,Muhos,26.01.2015,
3,Yritysmuoto,Osakeyhtiö,26.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.01.2015,,
6,Viimeisin rekisteröintiajankohta,12.07.2022,12.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.01.2015,,
8,Yrityksen tila,Rekisterissä,26.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,21.02.2023,
12,Postiosoite,PL 13  90571  Oulu  Suomi,,
13,Käyntiosoite,Kalevalantie 2 B 11  90570  Oulu  Suomi,,
14,Puhelin,0400700823,,
15,Sähköposti,timo.lapinoja(a)eqtiming.com,,
