,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,M-factory Oy,20.09.2016,
1,Y-tunnus,2674419-8,,
2,Kotipaikka,Hyvinkää,17.02.2015,
3,Yritysmuoto,Osakeyhtiö,17.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.02.2015,,
6,Viimeisin rekisteröintiajankohta,01.06.2022,01.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.02.2015,,
8,Yrityksen tila,Rekisterissä,17.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,22.09.2016,
12,Postiosoite,Simeoninkatu 16  05830  Hyvinkää  Suomi,,
13,Puhelin,"0503757610, 0503757610",,
14,Sähköposti,info(a)m-factory.fi,,
15,Www,http://www.m-factory.fi,,
