,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KLV Kuntoutus Oy,02.11.2015,
1,Y-tunnus,2721256-4,,
2,Kotipaikka,Turku,02.11.2015,
3,Yritysmuoto,Osakeyhtiö,02.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.11.2015,,
6,Viimeisin rekisteröintiajankohta,11.08.2022,11.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.11.2015,,
8,Yrityksen tila,Rekisterissä,02.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.08.2020,
11,Yhteystiedot,,29.10.2015,
12,Postiosoite,Vähä-Hämeenkatu 14  20500  Turku  Suomi,,
13,Käyntiosoite,Vähä-Hämeenkatu 14  20500  Turku  Suomi,,
