,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Anisimedical Oy,23.02.2015,
1,Y-tunnus,2674382-2,,
2,Kotipaikka,Helsinki,23.02.2015,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Viimeisin rekisteröintiajankohta,26.05.2022,26.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
8,Yrityksen tila,Rekisterissä,23.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.07.2020,
11,Yhteystiedot,,09.02.2015,
12,Postiosoite,Urheilukalastajankuja 2 C 33  00990  Helsinki  Suomi,,
13,Käyntiosoite,Urheilukalastajankuja 2 C 33  00990  Helsinki  Suomi,,
