,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pohjois-Suomen Muovityö Oy,30.09.2015,
1,Y-tunnus,2710791-6,,
2,Kotipaikka,Oulu,18.03.2020,
3,Yritysmuoto,Osakeyhtiö,30.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.09.2015,,
6,Viimeisin rekisteröintiajankohta,09.07.2021,09.07.2021,
7,Yrityksen tiedot järjestelmässä alkaen,30.09.2015,,
8,Yrityksen tila,Rekisterissä,30.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.08.2019,
11,Yhteystiedot,,17.12.2020,
12,Postiosoite,Uistintie 8  91100  Ii  Suomi,,
13,Käyntiosoite,Vaneritie 2  91100  Ii  Suomi,,
14,Puhelin,0406486680,,
15,Sähköposti,info(a)pohjoissuomenmuovi.fi,,
16,Www,http://www.pohjoissuomenmuovi.fi,,
