,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,DC Svets Ab,27.10.2015,
1,Y-tunnus,2719195-1,,
2,Kotipaikka,Maarianhamina,27.10.2015,
3,Yritysmuoto,Osakeyhtiö,27.10.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,27.10.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.10.2015,,
8,Yrityksen tila,Rekisterissä,27.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2020,
11,Yhteystiedot,,03.05.2021,
12,Postiosoite,Blomstringevägen 8b  22150  Jomala  Suomi,,
13,Käyntiosoite,Blomstringevägen 8b  22150  Jomala  Suomi,,
14,Puhelin,018-21300,,
15,Sähköposti,dcsvets(a)aland.net,,
