,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Polkuni Oy,14.12.2015,
1,Y-tunnus,2729368-3,,
2,Kotipaikka,Helsinki,14.12.2015,
3,Yritysmuoto,Osakeyhtiö,14.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.12.2015,,
6,Viimeisin rekisteröintiajankohta,10.01.2023,10.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,14.12.2015,,
8,Yrityksen tila,Rekisterissä,14.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,08.02.2023,
12,Postiosoite,Tiilimäki 32 B 1  00330  Helsinki  Suomi,,
13,Käyntiosoite,Tiilimäki 32 B 1  00330  Helsinki  Suomi,,
