,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,BioTala Oy,18.05.2015,
1,Y-tunnus,2689496-2,,
2,Kotipaikka,Hämeenkyrö,18.05.2015,
3,Yritysmuoto,Osakeyhtiö,18.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.05.2015,,
6,Viimeisin rekisteröintiajankohta,03.06.2022,03.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.05.2015,,
8,Yrityksen tila,Rekisterissä,18.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.04.2022,
11,Yhteystiedot,,06.05.2015,
12,Postiosoite,Jumesniementie 545  39170  Jumesniemi  Suomi,,
13,Puhelin,0501894,,
