,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Autohuolto TamCar Oy,11.06.2015,
1,Y-tunnus,2695300-2,,
2,Kotipaikka,Helsinki,11.06.2015,
3,Yritysmuoto,Osakeyhtiö,11.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.06.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.06.2015,,
8,Yrityksen tila,Rekisterissä,11.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.11.2019,
11,Yhteystiedot,,07.05.2017,
12,Postiosoite,Rahtarinkatu 1  00980  Helsinki  Suomi,,
13,Käyntiosoite,Rahtarinkatu 1  00980  Helsinki  Suomi,,
14,Puhelin,0400346373,,
15,Sähköposti,autohuolto(a)tamcar.fi,,
16,Www,http://www.tamcar.fi,,
