,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KP Rata Oy,28.12.2015,
1,Y-tunnus,2731853-7,,
2,Kotipaikka,Helsinki,28.12.2015,
3,Yritysmuoto,Osakeyhtiö,28.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.12.2015,,
6,Viimeisin rekisteröintiajankohta,24.05.2022,24.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.12.2015,,
8,Yrityksen tila,Rekisterissä,28.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.11.2020,
11,Yhteystiedot,,20.09.2017,
12,Postiosoite,Kaskikalliontie 6 A 2  01200  Vantaa  Suomi,,
13,Puhelin,045 1680 480,,
