,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiint. Oy Lentolan mutka,10.06.2015,
1,Y-tunnus,2691581-5,,
2,Kotipaikka,Kangasala,10.06.2015,
3,Yritysmuoto,Osakeyhtiö,10.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.06.2015,,
6,Viimeisin rekisteröintiajankohta,07.03.2023,07.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.06.2015,,
8,Yrityksen tila,Rekisterissä,10.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.02.2022,
11,Yhteystiedot,,20.09.2016,
12,Postiosoite,Lentolantie 13 A  36220  Kangasala  Suomi,,
13,Käyntiosoite,Lentolantie 13 A  36220  Kangasala  Suomi,,
14,Puhelin,0401494480,,
