,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kamcon Oy,13.04.2015,
1,Y-tunnus,2685545-3,,
2,Kotipaikka,Mäntsälä,13.04.2015,
3,Yritysmuoto,Osakeyhtiö,13.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.04.2015,,
6,Viimeisin rekisteröintiajankohta,10.01.2023,10.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.04.2015,,
8,Yrityksen tila,Rekisterissä,13.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.08.2019,
11,Yhteystiedot,,10.04.2015,
12,Postiosoite,Meijerintie 18  04600  Mäntsälä  Suomi,,
13,Käyntiosoite,Meijerintie 18  04600  Mäntsälä  Suomi,,
14,Puhelin,0400509555,,
15,Sähköposti,kamppi(a)msoynet.com,,
