,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hajime Solutions Oy,08.06.2015,
1,Y-tunnus,2693655-2,,
2,Kotipaikka,Espoo,08.06.2015,
3,Yritysmuoto,Osakeyhtiö,08.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.06.2015,,
6,Viimeisin rekisteröintiajankohta,13.04.2022,13.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.06.2015,,
8,Yrityksen tila,Rekisterissä,08.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.08.2019,
11,Yhteystiedot,,19.10.2016,
12,Postiosoite,PL 119  02201  Espoo  Suomi,,
