,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tagomo Digital Oy Ltd.,12.01.2018,
1,Y-tunnus,2699112-1,,
2,Kotipaikka,Turku,07.08.2015,
3,Yritysmuoto,Osakeyhtiö,07.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.08.2015,,
6,Viimeisin rekisteröintiajankohta,16.12.2022,16.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.08.2015,,
8,Yrityksen tila,Rekisterissä,07.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.11.2020,
11,Yhteystiedot,,05.01.2023,
12,Postiosoite,Viilarinkatu 5  20320  Turku  Suomi,,
13,Käyntiosoite,c/o Kauppakeskus Länsi 1  Viilarinkatu 5  20320  Turku  Suomi,,
14,Puhelin,0451114484,,
15,Sähköposti,info(a)tagomo.fi,,
16,Www,http://www.tagomo.fi,,
