,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Konepaja Salminen Oy,23.02.2015,
1,Y-tunnus,2673614-7,,
2,Kotipaikka,Siilinjärvi,23.02.2015,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Viimeisin rekisteröintiajankohta,21.06.2022,21.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
8,Yrityksen tila,Rekisterissä,23.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.12.2019,
11,Yhteystiedot,,05.02.2015,
12,Postiosoite,Pysäkkitie 31  71820  Pöljä  Suomi,,
13,Käyntiosoite,Teollisuustie 12  71800  Siilinjärvi  Suomi,,
