,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Samet Oy,26.11.2015,
1,Y-tunnus,2723567-8,,
2,Kotipaikka,Janakkala,26.11.2015,
3,Yritysmuoto,Osakeyhtiö,26.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.11.2015,,
6,Viimeisin rekisteröintiajankohta,21.04.2023,21.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,26.11.2015,,
8,Yrityksen tila,Rekisterissä,26.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.07.2020,
11,Yhteystiedot,,09.11.2015,
12,Postiosoite,Pajupilli 2  12400  Tervakoski  Suomi,,
13,Käyntiosoite,Pajupilli 2  12400  Tervakoski  Suomi,,
14,Www,http://www.samet.fi,,
