,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ändi Oy,09.12.2015,
1,Y-tunnus,2727519-4,,
2,Kotipaikka,Kirkkonummi,09.12.2015,
3,Yritysmuoto,Osakeyhtiö,09.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.12.2015,,
6,Viimeisin rekisteröintiajankohta,31.05.2022,31.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.12.2015,,
8,Yrityksen tila,Rekisterissä,09.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.04.2022,
11,Yhteystiedot,,31.07.2016,
12,Postiosoite,Evästie 8 C 45  01360  Vantaa  Suomi,,
13,Käyntiosoite,Evästie 8 C 45  01360  Vantaa  Suomi,,
14,Puhelin,0440656467,,
15,Sähköposti,anti.mand(a)mail.ee,,
