,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nummelan Osteofysio Oy,08.12.2015,
1,Y-tunnus,2728773-4,,
2,Kotipaikka,Vihti,08.12.2015,
3,Yritysmuoto,Osakeyhtiö,08.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.12.2015,,
6,Viimeisin rekisteröintiajankohta,04.03.2023,04.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.12.2015,,
8,Yrityksen tila,Rekisterissä,08.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.09.2019,
11,Yhteystiedot,,30.03.2016,
12,Postiosoite,Tuusantie 3  03100  Nummela  Suomi,,
13,Käyntiosoite,Tuusantie 3  03100  Nummela  Suomi,,
14,Puhelin,"0406347577, 0405421575",,
15,Sähköposti,info(a)nummelanosteofysio.fi,,
16,Www,http://www.nummelanosteofysio.fi,,
