,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Polymex Oy,31.07.2016,
1,Y-tunnus,2729240-2,,
2,Kotipaikka,Tampere,31.07.2016,
3,Yritysmuoto,Osakeyhtiö,31.07.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.07.2016,,
6,Viimeisin rekisteröintiajankohta,20.12.2022,20.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.07.2016,,
8,Yrityksen tila,Rekisterissä,31.07.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,13.07.2016,
12,Postiosoite,Hepolamminkatu 36 B 4  33720  Tampere  Suomi,,
13,Käyntiosoite,Hepolamminkatu 36 B 4  33720  Tampere  Suomi,,
