,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Gaggui Oy,31.05.2015,
1,Y-tunnus,2691199-6,,
2,Kotipaikka,Turku,31.05.2015,
3,Yritysmuoto,Osakeyhtiö,31.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.05.2015,,
6,Viimeisin rekisteröintiajankohta,18.05.2022,18.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.05.2015,,
8,Yrityksen tila,Rekisterissä,31.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.05.2022,
11,Yhteystiedot,,18.05.2015,
12,Postiosoite,Humalistonkatu 15 A  20100  Turku  Suomi,,
13,Käyntiosoite,Humalistonkatu 15 A  20100  Turku  Suomi,,
14,Www,http://www.gaggui.com,,
