,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LAHTI Food & Café Oy,18.10.2019,
1,Y-tunnus,2689318-5,,
2,Kotipaikka,Lahti,18.10.2019,
3,Yritysmuoto,Osakeyhtiö,12.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.05.2015,,
6,Viimeisin rekisteröintiajankohta,31.08.2022,31.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.05.2015,,
8,Yrityksen tila,Rekisterissä,12.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,28.10.2019,
12,Postiosoite,Saimaankatu 11  15140  Lahti  Suomi,,
13,Käyntiosoite,Saimaankatu 11  15140  Lahti  Suomi,,
14,Puhelin,"+358505349882, 0505349882",,
15,Sähköposti,hmkahvila(a)gmail.com,,
16,Www,http://www.hyvämaku.fi,,
