,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MH Huolto-osa Oy,01.03.2022,
1,Y-tunnus,2703657-2,,
2,Kotipaikka,Somero,01.03.2022,
3,Yritysmuoto,Osakeyhtiö,01.03.2022,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.08.2015,,
6,Viimeisin rekisteröintiajankohta,01.03.2022,01.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.08.2015,,
8,Yrityksen tila,Rekisterissä,10.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,19.01.2022,
12,Postiosoite,Tehdastie 5  31400  Somero  Suomi,,
13,Käyntiosoite,Tehdastie 5  31400  Somero  Suomi,,
14,Puhelin,0400327870,,
15,Sähköposti,myynti(a)huoltoosa.fi,,
16,Www,https://www.huoltoosa.fi,,
