,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PKS Camping Oy,25.11.2020,
1,Y-tunnus,2712549-5,,
2,Kotipaikka,Vantaa,27.11.2015,
3,Yritysmuoto,Osakeyhtiö,27.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.11.2015,,
6,Viimeisin rekisteröintiajankohta,12.02.2021,12.02.2021,
7,Yrityksen tiedot järjestelmässä alkaen,27.11.2015,,
8,Yrityksen tila,Rekisterissä,25.11.2020,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.07.2020,
11,Yhteystiedot,,04.04.2022,
12,Postiosoite,Olavinkatu 13  57130  Savonlinna  Suomi,,
13,Käyntiosoite,Olavinkatu 13  57130  Savonlinna  Suomi,,
14,Puhelin,0400444454,,
15,Sähköposti,jarmo.ikaheimonen(a)suncamping.fi,,
