,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Fressi Kiinteistöt Oy,07.05.2015,
1,Y-tunnus,2680115-6,,
2,Kotipaikka,Espoo,07.05.2015,
3,Yritysmuoto,Osakeyhtiö,16.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.03.2015,,
6,Viimeisin rekisteröintiajankohta,13.10.2022,13.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.03.2015,,
8,Yrityksen tila,Rekisterissä,16.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.06.2020,
11,Yhteystiedot,,18.09.2019,
12,Postiosoite,Arvionkatu 2  33840  Tampere  Suomi,,
13,Käyntiosoite,Arvionkatu 2  33840  Tampere  Suomi,,
