,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Hirsiranta,29.04.2015,
1,Y-tunnus,2686503-7,,
2,Kotipaikka,Ruokolahti,29.04.2015,
3,Yritysmuoto,Osakeyhtiö,29.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.04.2015,,
6,Viimeisin rekisteröintiajankohta,16.02.2023,16.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.04.2015,,
8,Yrityksen tila,Rekisterissä,29.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.10.2021,
11,Yhteystiedot,,16.04.2015,
12,Postiosoite,Pihalinnankuja 34  55420  Imatra  Suomi,,
13,Käyntiosoite,Pihalinnankuja 34  55420  Imatra  Suomi,,
14,Puhelin,0400 940 3000,,
