,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Xidris,22.09.2015,
1,Y-tunnus,2711774-3,,
2,Kotipaikka,Espoo,22.09.2015,
3,Yritysmuoto,Osakeyhtiö,22.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.09.2015,,
6,Viimeisin rekisteröintiajankohta,10.01.2023,10.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.09.2015,,
8,Yrityksen tila,Rekisterissä,22.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.12.2020,
11,Yhteystiedot,,24.10.2015,
12,Postiosoite,c/o Xirdirs Oy  Huhtakoukku 21-23 D 6  02340  Espoo  Suomi,,
13,Sähköposti,info(a)xidris.com,,
14,Www,http://www.xidris.com,,
