,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Prandia Lunchering Oy,09.11.2015,
1,Y-tunnus,2718239-3,,
2,Kotipaikka,Helsinki,09.11.2015,
3,Yritysmuoto,Osakeyhtiö,09.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.11.2015,,
6,Viimeisin rekisteröintiajankohta,29.11.2022,29.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.11.2015,,
8,Yrityksen tila,Rekisterissä,09.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.04.2022,
11,Yhteystiedot,,07.12.2018,
12,Postiosoite,Mikkolantie 1 A  00640  Helsinki  Suomi,,
13,Käyntiosoite,Mikkolantie 1 A  00640  Helsinki  Suomi,,
14,Puhelin,"0505115611, 0505115611",,
15,Sähköposti,maiju.leisti(a)prandia.fi,,
16,Www,http://www.prandia.fi,,
