,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,4D Projekti Oy,24.09.2015,
1,Y-tunnus,2711239-5,,
2,Kotipaikka,Rovaniemi,24.09.2015,
3,Yritysmuoto,Osakeyhtiö,24.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.09.2015,,
6,Viimeisin rekisteröintiajankohta,04.06.2022,04.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.09.2015,,
8,Yrityksen tila,Rekisterissä,24.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2020,
11,Yhteystiedot,,15.09.2015,
12,Postiosoite,Suutarintie 11  96900  Saarenkylä  Suomi,,
13,Sähköposti,info(a)4dprojekti.fi,,
14,Www,http://www.4dprojekti.fi,,
