,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Thai Golden Chang Oy,19.05.2015,
1,Y-tunnus,2690743-6,,
2,Kotipaikka,Tampere,19.05.2015,
3,Yritysmuoto,Osakeyhtiö,19.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.05.2015,,
6,Viimeisin rekisteröintiajankohta,12.10.2022,12.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.05.2015,,
8,Yrityksen tila,Rekisterissä,19.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.01.2020,
11,Yhteystiedot,,19.05.2015,
12,Postiosoite,Hämeenkatu 29  33200  Tampere,,
13,Käyntiosoite,Hämeenkatu 29  33200  Tampere,,
