,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rainmaker Group Oy,30.11.2017,
1,Y-tunnus,2707250-6,,
2,Kotipaikka,Helsinki,15.09.2015,
3,Yritysmuoto,Osakeyhtiö,15.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.09.2015,,
6,Viimeisin rekisteröintiajankohta,13.04.2023,13.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,15.09.2015,,
8,Yrityksen tila,Rekisterissä,15.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.12.2022,
11,Yhteystiedot,,17.02.2023,
12,Postiosoite,Piispanportti 11  02240  Espoo  Suomi,,
13,Käyntiosoite,Piispanportti 11  02240  Espoo  Suomi,,
14,Www,http://www.rainmaker.fi,,
