,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Puistolataamo Oy,21.04.2016,
1,Y-tunnus,2704820-7,,
2,Kotipaikka,Espoo,21.04.2016,
3,Yritysmuoto,Osakeyhtiö,21.04.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.04.2016,,
6,Viimeisin rekisteröintiajankohta,28.12.2020,28.12.2020,
7,Yrityksen tiedot järjestelmässä alkaen,21.04.2016,,
8,Yrityksen tila,Rekisterissä,21.04.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,10.05.2018,
12,Postiosoite,vuorimiehenpuistikko 4 D 50  00140  Helsinki  Suomi,,
13,Käyntiosoite,Vuorimiehenpuistikko 4 D 50  00140  Helsinki  Suomi,,
14,Puhelin,050-360 7769,,
15,Sähköposti,puistolataamo(a)gmail.com,,
16,Www,http://www.puistolataamo.fi/,,
