,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sibosium Oy,16.11.2015,
1,Y-tunnus,2721452-7,,
2,Kotipaikka,Helsinki,16.11.2015,
3,Yritysmuoto,Osakeyhtiö,16.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.11.2015,,
6,Viimeisin rekisteröintiajankohta,27.04.2023,27.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,16.11.2015,,
8,Yrityksen tila,Rekisterissä,16.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.09.2022,
11,Yhteystiedot,,19.05.2020,
12,Postiosoite,Neitojenranta 2  00810  Helsinki  Suomi,,
13,Käyntiosoite,Neitojenranta 2  00810  Helsinki  Suomi,,
14,Www,http://www.thalassaravintola.fi,,
