,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pisaron Oy,17.07.2015,
1,Y-tunnus,2699330-3,,
2,Kotipaikka,Haapavesi,17.07.2015,
3,Yritysmuoto,Osakeyhtiö,17.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.07.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2020,22.04.2020,
7,Yrityksen tiedot järjestelmässä alkaen,17.07.2015,,
8,Yrityksen tila,Rekisterissä,17.07.2015,
9,Yrityksen tilanne,Konkurssissa,22.04.2020,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,29.05.2019,
13,Postiosoite,Pölykuja 6  91900  Liminka  Suomi,,
14,Käyntiosoite,Pölykuja 6  91900  Liminka  Suomi,,
