,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pleinert & Partner Finland Oy,20.04.2015,
1,Y-tunnus,2685112-9,,
2,Kotipaikka,Espoo,20.04.2015,
3,Yritysmuoto,Osakeyhtiö,20.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.04.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.04.2015,,
8,Yrityksen tila,Rekisterissä,20.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.03.2020,
11,Yhteystiedot,,08.01.2018,
12,Postiosoite,Bertel Jungin aukio 5  02600  Espoo  Suomi,,
13,Käyntiosoite,Bertel Jungin aukio 5  02600  Espoo  Suomi,,
14,Puhelin,0500 647615,,
15,Sähköposti,helsinki(a)pleinertpartner.com,,
16,Www,http://www.pleinertpartner.com,,
